event,meet,stroke,gender,distance,records,entries
22,2025 Pss Westmont Complete Meet Results,IM,Men,400,"[['World', '4:02.50', '7/23/2023', 'Leon Marchand', 'FRA'], ['American', '4:03.84', '8/10/2008', 'Michael Phelps', 'USA'], ['U.S. Open', '4:05.25', '6/29/2008', 'Michael Phelps', 'Club Wolverine'], ['World', '4:02.50', '7/23/2023', 'Leon Marchand', 'FRA'], ['American', '4:03.84', '8/10/2008', 'Michael Phelps', 'USA'], ['U.S. Open', '4:05.25', '6/29/2008', 'Michael Phelps', 'Club Wolverine']]","[[2, 'Misha Lyubavskiy', 23, 'Longhorn Aquatics-ST', '4:27.28', '4:24.12'], [3, 'Angus Macdonald', 19, 'Unattached-IN', '4:30.16', '4:25.41'], [4, 'Tristan Prizler', 19, 'Northwestern University ST-IL', '4:30.59', '4:28.08'], [5, 'Jon Joentvedt', 21, 'Norway Swim Team-IT', '4:28.55', '4:28.16'], [6, 'Charlie Mayr', 18, 'Unattached-IN', '4:29.77', '4:29.49'], [7, 'Sebastian Gonzalez-Barboza', 19, 'Team Quebec-IT', '4:33.74', '4:31.37'], [8, 'Charlie Heisig', 19, 'Unattached-IN', '4:33.00', '4:33.55'], [9, 'Tuja Dreyer', 17, 'University of Calgary Swim Clu-IT', '4:37.21', '4:33.46'], [10, 'Cohen Chiam', 18, 'Bolles School Sharks-FL', '4:45.39', '4:36.55'], [11, 'Kyle Valdez', 22, 'Unattached-AZ', '4:38.27', '4:38.10'], [12, 'Nicholas Subagyo', 21, 'Oly Swimming-MI', '4:39.16', '4:38.74'], [13, 'Charlie Tracy', 18, 'Unattached-IN', '4:41.66', '4:40.29'], [14, 'Manuel Diaz', 18, 'Mission Viejo Nadadores-CA', '4:39.10', '4:46.66']]"
23,2025 Pss Westmont Complete Meet Results,Freestyle,Women,800,"[['World', '8:04.79', '8/12/2016', 'Katie Ledecky', 'USA'], ['American', '8:04.79', '8/12/2016', 'Katie Ledecky', 'USA']]","[[1, 'Gabriele Roncatto Goncalves', 26, 'Brazil-IT', '8:29.70', '8:36.95'], [2, 'Maria Fernanda Costa', 22, 'Brazil-IT', '8:28.92', '8:39.21'], [3, 'Tiana Kritzinger', 19, 'Australia-IT', '8:37.50', '8:41.60'], [4, 'Beatriz Pimentel Dizotti', 24, 'Brazil-IT', '8:32.42', '8:41.97'], [5, 'Vivien Jackl', 16, 'Hungary-IT', '8:30.74', '8:44.96'], [6, 'Abby Dunford', 19, 'Sarasota Sharks-FL', '8:42.11', '8:45.68'], [7, 'Marian Ploeger', 18, 'Univ. Of Michigan Swim Team-MI', '8:53.09', '8:47.59'], [8, 'Madi Mintenko', 17, 'Pikes Peak Athletics-CO', '8:52.51', '8:52.11'], [9, 'Brooke Bennett', 17, 'Pleasanton Seahawks-PC', '8:58.22', '8:56.58'], [10, 'Grace Alegi', 16, 'Sarasota Sharks-FL', '8:54.23', '8:57.90'], [12, 'Delphine Piatera Mercier', 16, 'Team Quebec-IT', '8:52.77', '9:15.78'], [14, 'Heidi George', 49, 'Great Wolf Swim Team-MN', '17:26.47', '9:27.47'], [15, 'Luci Gutierrez', 17, 'Westchester Aquatic Club-MR', '8:56.12', '9:39.31']]"
24,2025 Pss Westmont Complete Meet Results,Freestyle,Men,800,"[['World', '7:32.12', '7/29/2009', 'Lin Zhang', 'CHN'], ['American', '7:38.67', '7/26/2023', 'Bobby Finke', 'USA'], ['U.S. Open', '7:40.34', '7/1/2023', 'Bobby Finke', 'Saint Petersburg']]","[[2, 'Guilherme Costa', 26, 'Sesc RJ-IT', '7:45.80', '7:56.45'], [3, 'Ryan Erisman', 18, 'Laker Swim-FL', '8:01.65', '7:58.97'], [4, 'Luka Mijatovic', 15, 'Pleasanton Seahawks-PC', '7:56.91', '7:59.09'], [5, 'Alec Enyeart', 21, 'Tsunami Swim Team of K.C.-MV', '7:58.14', '8:03.64'], [6, 'Stephan de Freitas Steverink', 21, 'Flamengo Rio de Janeiro-IT', '7:58.89', '8:04.35'], [7, 'Ilia Sibirtsev', 23, 'Uzbekistan Aquat-IT/Cardin', '7:50.05', '8:09.66'], [8, 'Sean Atkinson', 18, 'Unattached-IN', '8:08.23', '8:12.73'], [9, 'Sebastian Paulins', 26, 'Team Quebec-IT', '8:08.16', '8:20.30'], [10, 'Jack Callan', 24, 'Unattached-IN', '8:11.95', '8:21.71'], [12, 'Sebastian Gonzalez-Barboza', 19, 'Team Quebec-IT', '8:20.58', '8:25.93'], [13, 'Charlie Mayr', 18, 'Unattached-IN', '8:27.12', '8:26.28'], [14, 'Edouard Duffy', 19, 'Team Quebec-IT', '8:14.01', '8:26.59'], [16, 'Jon Joentvedt', 21, 'Norway Swim Team-IT', '7:48.97', '8:34.34'], [17, 'Tristan Prizler', 19, 'Northwestern University ST-IL', '8:23.18', '8:37.28']]"
25,2025 Pss Westmont Complete Meet Results,Backstroke,Women,100,"[['World', '57.13', '6/18/2024', 'Regan Smith', 'USA'], ['American', '57.13', '6/18/2024', 'Regan Smith', 'Longhorn Aquatic'], ['U.S. Open', '57.13', '6/18/2024', 'Regan Smith', 'Longhorn Aquatic'], ['World', '57.13', '6/18/2024', 'Regan Smith', 'USA'], ['American', '57.13', '6/18/2024', 'Regan Smith', 'Longhorn Aquatic'], ['U.S. Open', '57.13', '6/18/2024', 'Regan Smith', 'Longhorn Aquatic']]","[[1, 'Regan Smith', 23, 'Longhorn Aquatics-ST', '58.75', '58.64'], [2, 'Katharine Berkoff', 24, 'Wolfpack Elite-NC', '59.60', '59.51'], [3, 'Kylie Masse', 29, 'Swimming Canada-IT', '59.95', '59.56'], [4, 'Rylee Erisman', 15, 'Laker Swim-FL', '1:00.78', '59.67'], [5, 'Ingrid Wilm', 26, 'Swimming Canada-IT', '1:00.94', '1:00.01'], [6, 'Rhyan White', 25, 'Wolfpack Elite-NC', '1:00.19', '1:00.05'], [7, 'Julie Mishler', 17, 'Fishers Area Swimming Tigers-IN', '1:02.12', '1:01.15'], [8, 'Madison Kryger', 16, 'Swimming Canada-IT', '1:02.12', '1:01.35'], [9, 'Justine Murdock', 21, 'Unattached-IL', '1:03.06', '1:02.47'], [10, 'Brynn Lavigueur', 17, 'Sarasota Sharks-FL', '1:02.95', '1:02.74'], [11, 'Ines Arnall', 16, 'Westchester Aquatic Club-MR', '1:03.82', '1:03.02'], [12, 'Sienna Rodgers', 17, 'University of Calgary Swim Clu-IT', '1:03.33', '1:03.04'], [13, 'Alexia Sotomayor', 18, ""Saint Andrew's Aquatics-FG"", '1:03.66', '1:03.10'], [14, 'Andrea Berrino', 31, 'Argentina-IT', '1:03.14', '1:03.35'], [15, 'Olivia Musick', 16, 'Nasa Wildcat Aquatics-IL', '1:04.89', '1:03.90'], [16, 'Alba Arnall', 16, 'Westchester Aquatic Club-MR', '1:04.18', '1:04.09'], [17, 'Elisabeth Erlendsdottir', 19, 'Georgia Tech Swimming-GA', '1:04.99', '1:03.78'], [18, 'Martine Sorel', 19, 'Team Quebec-IT', '1:04.91', '1:04.49'], [19, 'Florence Robitaille', 16, 'Team Quebec-IT', '1:05.30', '1:04.66'], [20, 'Taylor McCoy', 25, 'Cougar Aquatics-IE', '1:05.60', '1:05.02'], [21, 'Ariel Wang', 20, 'Washington State University-IE', '1:05.96', '1:05.66'], [22, 'Nathalia Siqueira Almeida', 28, 'Brazil-IT', '1:05.08', '1:06.01'], [23, 'Pilar King', 16, 'Unattached-GA', '1:08.19', '1:06.44'], [24, 'Ylfa Kristmannsdottir', 16, 'Sunddeild Armanns-IT', '1:08.07', '1:06.85'], [25, 'Ariel Wang', 20, 'Washington State University-IE', '1:04.62', '1:05.96'], [27, 'Ylfa Kristmannsdottir', 16, 'Sunddeild Armanns-IT', '1:04.63', '1:08.07']]"
26,2025 Pss Westmont Complete Meet Results,Backstroke,Men,100,"[['World', '51.60', '6/20/2022', 'Thomas Ceccon', 'ITA'], ['American', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['U.S. Open', '51.94', '7/8/2009', 'Aaron Peirsol', 'Longhorn'], ['World', '51.60', '6/20/2022', 'Thomas Ceccon', 'ITA'], ['American', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['U.S. Open', '51.94', '7/8/2009', 'Aaron Peirsol', 'Longhorn']]","[[1, 'Shaine Casas', 25, 'Longhorn Aquatics-ST', '54.81', '53.54'], [2, 'Tommy Janton', 21, 'Unattached-IN', '54.31', '53.82'], [3, 'Jack Dolan', 24, 'Sun Devil Swimming-AZ', '55.29', '54.73'], [4, 'Cole Pratt', 22, 'Swimming Canada-IT', '55.47', '54.98'], [5, 'Yeziel Morales', 29, 'Mission Viejo Nadadores-CA', '57.00', '56.28'], [6, 'Yurii Kosian', 22, 'Unattached-IN', '56.19', '56.34'], [7, 'David Gerchik', 24, 'Northwestern University ST-IL', '56.69', '56.36'], [8, 'Finn Winkler', 20, 'Fishers Area Swimming Tigers-IN', '56.22', '56.53'], [9, 'Ljubomir Popovic', 20, 'Unattached-IL', '57.13', '56.86'], [10, 'Paul Moody', 16, 'Great Waves Aquatics-LE', '57.23', '57.06'], [11, 'David Melnychuk', 18, 'Sarasota Sharks-FL', '57.93', '57.23'], [12, 'Sascha Macht', 19, 'Bolles School Sharks-FL', '58.19', '57.42'], [13, 'Tim Wu', 16, 'Pleasanton Seahawks-PC', '58.29', '58.19'], [14, 'Luke McIntosh', 15, 'Tampa Bay Aquatics-FL', '58.61', '58.53'], [15, 'Andy Kelly', 21, 'Unattached-IN', '57.99', '59.06'], [16, 'Aidan Levine', 17, 'Tampa Bay Aquatics-FL', '57.97', '59.75'], [17, 'Liam Carrington', 16, 'Bolles School Sharks-FL', '1:00.16', '57.91'], [18, 'Xavier Sohovich', 18, 'Bolles School Sharks-FL', '59.84', '58.75'], [19, 'Velizar Filipov', 16, 'Fmc Aquatic-IL', '59.91', '58.95'], [20, 'Jack Sullivan', 19, 'Unattached-IN', '59.09', '59.78'], [21, 'Pablo Pareja', 17, 'Fmc Aquatic-IL', '1:01.52', '59.80']]"
27,2025 Pss Westmont Complete Meet Results,Breaststroke,Women,200,"[['World', '2:17.55', '4/21/2023', 'Evgeniia Chikunova', 'RUS'], ['American', '2:19.24', '8/1/2024', 'Kate Douglass', 'USA'], ['U.S. Open', '2:19.30', '1/13/2024', 'Kate Douglass', 'New York Athleti'], ['World', '2:17.55', '4/21/2023', 'Evgeniia Chikunova', 'RUS'], ['American', '2:19.24', '8/1/2024', 'Kate Douglass', 'USA'], ['U.S. Open', '2:19.30', '1/13/2024', 'Kate Douglass', 'New York Athleti']]","[[1, 'Kate Douglass', 23, 'New York Athletic Club-MR', '2:25.40', '2:22.60'], [2, 'Anna Elendt', 23, 'Longhorn Aquatics-ST', '2:28.88', '2:25.51'], [3, 'Mary-Sophie Harvey', 25, 'Team Quebec-IT', '2:29.57', '2:25.78'], [4, 'Gabriele Assis', 15, 'Flamengo Rio de Janeiro-IT', '2:30.66', '2:27.30'], [5, 'Sophie Angus', 25, 'Swimming Canada-IT', '2:31.87', '2:30.41'], [6, 'Isabelle Odgers', 24, 'Irvine Novaquatics-CA', '2:33.20', '2:30.93'], [7, 'Taylor Bennett', 14, 'Pleasanton Seahawks-PC', '2:35.36', '2:34.13'], [8, 'Maddie Moreth', 16, 'Valparaiso Swim Club-IN', '2:35.66', '2:34.82'], [9, 'Kamila Blanchard', 17, 'Team Quebec-IT', '2:38.61', '2:36.61'], [10, 'Madi King', 15, 'Lake Forest Swim Club-IL', '2:43.96', '2:39.42'], [11, 'Meagan Davis', 19, 'Unattached-GA', '2:41.31', '2:40.44'], [12, 'Erin Griffis', 15, 'Unattached Pasa-PC', '2:41.41', '2:41.21'], [13, 'Cecilia Howard', 18, 'Bellevue Club Swim Team-PN', '2:43.88', '2:41.43'], [14, 'Lucy Parson', 15, 'Uss Destroyers Swim Club-IA', '2:43.59', '2:43.09'], [15, 'Erika Ilkiu', 18, 'Patriot Aquatic Club-IL', '2:42.26', '2:46.20'], [16, 'Ines Sancho Sanz', 20, 'Unattached-IL', '2:43.97', '2:57.38'], [17, 'Anna Doherty', 17, 'Fmc Aquatic-IL', '2:46.59', '2:46.00']]"
28,2025 Pss Westmont Complete Meet Results,Breaststroke,Men,200,"[['World', '2:05.48', '7/28/2023', 'Haiyang Qin', 'CHN'], ['American', '2:06.54', '6/19/2024', 'Matthew Fallon', 'Univ Pennsylvani'], ['U.S. Open', '2:06.54', '6/19/2024', 'Matthew Fallon', 'Univ Pennsylvani'], ['World', '2:05.48', '7/28/2023', 'Haiyang Qin', 'CHN'], ['American', '2:06.54', '6/19/2024', 'Matthew Fallon', 'Univ Pennsylvani'], ['U.S. Open', '2:06.54', '6/19/2024', 'Matthew Fallon', 'Univ Pennsylvani']]","[[1, 'Josh Bey', 18, 'Highland Hurricanes Swim Club-IN', '2:17.95', '2:12.61'], [2, 'AJ Pouch', 24, 'Pinnacle Racing-VA', '2:13.34', '2:13.13'], [3, 'Joao Rodrigues', 22, 'Georgia Tech Swimming-GA', '2:18.60', '2:17.11'], [4, 'Apollo Hess', 22, 'Swimming Canada-IT', '2:16.91', '2:17.21'], [5, 'Charles Wang', 17, 'Palo Alto Stanford Aquatics-PC', '2:18.74', '2:17.69'], [6, 'Dante Nicola Rho', 20, 'McKendree University-OZ/Unattached', '2:18.97', '2:17.71'], [7, 'Jerry Chen', 24, 'Team Pittsburgh Elite Aquatics-AM', '2:20.21', '2:18.48'], [8, 'Louis Joos', 17, 'Bolles School Sharks-FL', '2:19.60', '2:18.70'], [9, 'Sirui Wang', 18, 'Patriot Aquatic Club-IL', '2:20.84', '2:18.60'], [10, 'Giorgio Mango', 20, 'Boilermaker Aquatics-IN', '2:21.61', '2:19.57'], [11, 'Alexanrdre Landry', 21, 'Sudbury Laurentian Swim Club-IT', '2:20.88', '2:19.78'], [12, 'Cohen Chiam', 18, 'Bolles School Sharks-FL', '2:21.67', '2:20.51'], [13, 'Lucas Young', 17, 'Bolles School Sharks-FL', '2:21.29', '2:21.02'], [14, 'Jonah Lee', 18, 'Valparaiso Swim Club-IN', '2:23.65', '2:22.15'], [15, 'Sebastian Gonzalez-Barboza', 19, 'Team Quebec-IT', '2:25.38', '2:24.78'], [16, 'Giulian Martin', 18, 'Hurricane Aquatics-FG', '2:22.04', '2:25.84'], [17, 'Eldad Zamir', 18, 'Bolles School Sharks-FL', '2:32.96', '2:27.17'], [18, 'Patrick Benington', 17, 'Fmc Aquatic-IL', '2:28.87', '2:27.71'], [19, 'Gabriel Pelinkovic', 15, 'Fmc Aquatic-IL', '2:29.29', '2:29.28']]"
29,2025 Pss Westmont Complete Meet Results,Butterfly,Women,100,"[['World', '55.18', '6/15/2024', 'Gretchen Walsh', 'USA'], ['American', '55.18', '6/15/2024', 'Gretchen Walsh', 'Nashville Aquati'], ['U.S. Open', '55.18', '6/15/2024', 'Gretchen Walsh', 'Nashville Aquati'], ['World', '55.18', '6/15/2024', 'Gretchen Walsh', 'USA'], ['American', '55.18', '6/15/2024', 'Gretchen Walsh', 'Nashville Aquati'], ['U.S. Open', '55.18', '6/15/2024', 'Gretchen Walsh', 'Nashville Aquati']]","[[1, 'Regan Smith', 23, 'Longhorn Aquatics-ST', '58.45', '56.85'], [2, 'Lily Price', 22, 'Australia-IT', '58.77', '58.26'], [3, 'Simone Manuel', 28, 'Longhorn Aquatics-ST', '59.39', '58.62'], [4, 'Mary-Sophie Harvey', 25, 'Team Quebec-IT', '1:00.33', '1:00.07'], [5, 'Matea Gigovic', 16, 'Swimming Canada-IT', '1:00.29', '1:00.15'], [6, 'Kelsey Zhang', 17, 'Unattached Pasa-PC', '1:00.91', '1:00.85'], [7, 'Maya Hetland', 16, 'Palo Alto Stanford Aquatics-PC', '1:00.94', '1:01.21'], [8, 'Madi Mintenko', 17, 'Pikes Peak Athletics-CO', '1:00.68', '1:01.72'], [9, 'Rachel Klinker', 24, 'California Aquatics-PC', '1:01.14', '1:00.22'], [10, 'Zora Ripkova', 22, 'Georgia Tech Swimming-GA', '1:01.58', '1:00.68'], [11, 'Andrea Sansores De La Fuent', 25, 'Unattached-NT', '1:01.80', '1:01.08'], [12, 'Maxine Clark', 16, 'University of Calgary Swim Clu-IT', '1:02.83', '1:01.92'], [13, 'Sofia Revilak Fonseca', 27, 'Unattached-NT', '1:02.84', '1:02.24'], [14, 'Ines Arnall', 16, 'Westchester Aquatic Club-MR', '1:02.83', '1:02.42'], [15, 'Alba Arnall', 16, 'Westchester Aquatic Club-MR', '1:02.84', '1:02.81'], [16, 'Chloe Stinson', 18, 'Unattached Mvn-CA', '1:02.69', '1:03.29'], [17, 'Alexia Sotomayor', 18, ""Saint Andrew's Aquatics-FG"", '1:03.06', '1:02.09'], [18, 'Olivia Detter', 19, 'Unattached-PC', '1:03.08', '1:02.35'], [19, 'Joice Otero Rocha', 16, 'Flamengo Rio de Janeiro-IT', '1:03.32', '1:02.58'], [20, 'Lila Bleakney', 19, 'Northwestern University ST-IL', '1:03.56', '1:02.79'], [21, 'Sienna Rodgers', 17, 'University of Calgary Swim Clu-IT', '1:04.21', '1:03.22'], [25, 'Madison Kryger', 16, 'Swimming Canada-IT', '1:01.96', '1:03.46'], [26, 'Addy Koenig-Song', 14, 'Nasa Wildcat Aquatics-IL', '1:02.37', '1:03.49'], [27, 'Lila Bleakney', 19, 'Northwestern University ST-IL', '1:01.09', '1:03.56'], [28, 'Sienna Rodgers', 17, 'University of Calgary Swim Clu-IT', '1:01.65', '1:04.21']]"
30,2025 Pss Westmont Complete Meet Results,Butterfly,Men,100,"[['World', '49.45', '7/31/2021', 'Caeleb Dressel', 'USA'], ['American', '49.45', '7/30/2021', 'Caeleb Dressel', 'USA'], ['U.S. Open', '49.76', '6/18/2021', 'Caeleb Dressel', 'Gator Swim Club-'], ['World', '49.45', '7/31/2021', 'Caeleb Dressel', 'USA'], ['American', '49.45', '7/30/2021', 'Caeleb Dressel', 'USA'], ['U.S. Open', '49.76', '6/18/2021', 'Caeleb Dressel', 'Gator Swim Club-']]","[[1, 'Shaine Casas', 25, 'Longhorn Aquatics-ST', '52.41', '50.82'], [2, 'Trenton Julian', 26, 'Mission Viejo Nadadores-CA', '52.91', '52.68'], [3, 'Kamal Muhammad', 21, 'Unattached-CA', '53.05', '52.77'], [4, 'Kayky Marquart Mota', 25, 'Tennessee Aquatics-SE', '53.24', '53.09'], [5, 'Jack Dahlgren', 25, 'Aquajets Swim Team-MN/UMIZ', '53.55', '53.11'], [6, 'Ulises Cazau', 19, 'Argentina-IT', '53.62', '53.19'], [7, 'Robin Yeboah', 21, 'Georgia Tech Swimming-GA', '54.57', '54.06'], [8, 'Caleb Carlisle', 19, 'Unattached-WI', '54.60', '54.48'], [9, 'Nicolas Sobenes', 20, 'Dallas Mustangs-NT/Souther', '54.63', '54.24'], [10, 'Ricky Balduccini', 20, 'Georgia Tech Swimming-GA', '55.15', '54.63'], [11, 'Manuel Diaz', 18, 'Mission Viejo Nadadores-CA', '55.34', '54.79'], [12, 'Gal Shlegel', 22, 'Northwestern University ST-IL', '55.15', '54.83'], [13, 'Zachary Parise', 18, 'Team Quebec-IT', '56.11', '55.13'], [14, 'Quinn Cynor', 22, 'Unattached-IL', '55.17', '55.29'], [15, 'Finn Winkler', 20, 'Fishers Area Swimming Tigers-IN', '55.13', '55.40'], [16, 'Tuja Dreyer', 17, 'University of Calgary Swim Clu-IT', '55.37', '55.65'], [17, 'Lio Perez Carrasco', 22, 'Schroeder YMCA Swim Team-WI', '56.14', '55.19'], [18, 'Diego Rosario', 19, 'Patriot Aquatic Club-IL', '56.29', '55.62'], [19, 'Antoine Destang', 16, 'Bolles School Sharks-FL', '57.44', '56.65'], [20, 'Tristan Dorville', 17, 'Bolles School Sharks-FL', '57.08', '56.91'], [21, 'Jiantong Liu', 20, 'Evolution Racing Club-CA', '57.86', '57.05'], [22, 'Sebastien Voicu', 20, 'Team Quebec-IT', '57.60', '57.19'], [25, 'Tristan Dorville', 17, 'Bolles School Sharks-FL', '55.24', '57.08'], [26, 'Augustas Lapys', 18, 'Patriot Aquatic Club-IL', '55.91', '57.22'], [27, 'Antoine Destang', 16, 'Bolles School Sharks-FL', '54.97', '57.44'], [28, 'Aaron Baltaytis', 19, 'Northwestern University ST-IL', '54.52', '57.48'], [29, 'Sebastien Voicu', 20, 'Team Quebec-IT', '55.69', '57.60'], [30, 'Jiantong Liu', 20, 'Evolution Racing Club-CA', '56.59', '57.86']]"
31,2025 Pss Westmont Complete Meet Results,IM,Women,200,"[['World', '2:06.12', '8/3/2015', 'Katinka Hosszu', 'HUN'], ['American', '2:06.15', '7/27/2009', 'Ariana Kukors', 'USA'], ['U.S. Open', '2:06.79', '6/22/2024', 'Kate Douglass', 'New York Athleti'], ['World', '2:06.12', '8/3/2015', 'Katinka Hosszu', 'HUN'], ['American', '2:06.15', '7/27/2009', 'Ariana Kukors', 'USA'], ['U.S. Open', '2:06.79', '6/22/2024', 'Kate Douglass', 'New York Athleti']]","[[1, 'Summer McIntosh', 18, 'Sarasota Sharks-FL', '2:13.17', '2:07.42'], [2, 'Mary-Sophie Harvey', 25, 'Team Quebec-IT', '2:13.73', '2:11.53'], [3, 'Isabel Ivey', 24, 'Gator Swim Club-FL', '2:14.12', '2:12.67'], [4, 'Kelsey Zhang', 17, 'Unattached Pasa-PC', '2:19.39', '2:17.74'], [5, 'Isabelle Odgers', 24, 'Irvine Novaquatics-CA', '2:19.35', '2:17.98'], [6, 'Rhyan White', 25, 'Wolfpack Elite-NC', '2:18.00', '2:18.63'], [7, 'Nathalia Siqueira Almeida', 28, 'Brazil-IT', '2:19.56', '2:18.69'], [8, 'Maya Hetland', 16, 'Palo Alto Stanford Aquatics-PC', '2:19.71', '2:19.00'], [9, 'Kamila Blanchard', 17, 'Team Quebec-IT', '2:22.75', '2:19.16'], [10, 'Ariel Wang', 20, 'Washington State University-IE', '2:20.62', '2:19.29'], [11, 'Annie Nicholson-Jodoin', 16, 'Team Quebec-IT', '2:23.52', '2:20.05'], [12, 'Brooke Bennett', 17, 'Pleasanton Seahawks-PC', '2:20.50', '2:20.31'], [13, 'Stephanie Iannaccone', 20, 'Walnut Creek Aquabears-PC', '2:23.59', '2:20.93'], [14, 'Lainey Mullins', 19, 'Unattached - Irish Aq-IN', '2:23.01', '2:21.24'], [15, 'Vivien Jackl', 16, 'Hungary-IT', '2:21.31', '2:23.31'], [16, 'Rylee Hutchinson', 16, 'Pleasanton Seahawks-PC', '2:22.65', '2:24.81'], [17, 'Nicole Christensen', 18, 'Unattached Mvn-CA', '2:23.80', '2:21.88'], [18, 'Maxine Clark', 16, 'University of Calgary Swim Clu-IT', '2:25.53', '2:21.96'], [19, 'Taylor McCoy', 25, 'Cougar Aquatics-IE', '2:24.09', '2:22.21'], [20, 'Erin Griffis', 15, 'Unattached Pasa-PC', '2:24.45', '2:24.83'], [25, 'Madi King', 15, 'Lake Forest Swim Club-IL', '2:21.85', '2:30.34']]"
32,2025 Pss Westmont Complete Meet Results,IM,Men,200,"[['World', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['American', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['U.S. Open', '1:54.43', '8/18/2010', 'Ryan Lochte', 'Daytona Beach'], ['World', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['American', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['U.S. Open', '1:54.43', '8/18/2010', 'Ryan Lochte', 'Daytona Beach']]","[[1, 'Carson Foster', 23, 'Mason Manta Rays-OH', '2:01.55', '1:57.04'], [2, 'Grant House', 26, 'Sun Devil Swimming-AZ', '2:02.43', '1:58.71'], [3, 'Michael Andrew', 25, 'Sun Devil Swimming-AZ', '2:02.08', '2:01.69'], [4, 'Berke Saka', 21, 'Georgia Tech Swimming-GA', '2:05.00', '2:03.01'], [5, 'Trenton Julian', 26, 'Mission Viejo Nadadores-CA', '2:03.52', '2:03.05'], [6, 'Matheo Mateos', 24, 'Unattached-IN', '2:04.40', '2:04.28'], [7, 'Laon Kim', 16, 'University of Calgary Swim Clu-IT', '2:04.94', '2:04.83'], [8, 'Angus Macdonald', 19, 'Unattached-IN', '2:06.65', '2:05.22'], [9, 'Charlie Heisig', 19, 'Unattached-IN', '2:06.70', '2:06.34'], [10, 'Patrick Groters', 26, 'Mission Viejo Nadadores-CA', '2:06.95', '2:06.92'], [11, 'Tristan Prizler', 19, 'Northwestern University ST-IL', '2:07.84', '2:07.39'], [12, 'Tim Wu', 16, 'Pleasanton Seahawks-PC', '2:07.59', '2:08.20'], [13, 'Kyle Valdez', 22, 'Unattached-AZ', '2:09.71', '2:08.77'], [14, 'Cohen Chiam', 18, 'Bolles School Sharks-FL', '2:11.36', '2:08.82'], [15, 'Guilherme Escudero', 17, 'Flamengo Rio de Janeiro-IT', '2:09.84', '2:09.19'], [16, 'Tuja Dreyer', 17, 'University of Calgary Swim Clu-IT', '2:08.52', '2:09.79'], [17, 'Sascha Macht', 19, 'Bolles School Sharks-FL', '2:17.01', '2:06.26'], [18, 'Charlie Tracy', 18, 'Unattached-IN', '2:13.60', '2:10.57'], [19, 'Sebastian Gonzalez-Barboza', 19, 'Team Quebec-IT', '2:12.01', '2:10.62'], [20, 'Giulian Martin', 18, 'Hurricane Aquatics-FG', '2:16.95', '2:13.04'], [21, 'Louis Joos', 17, 'Bolles School Sharks-FL', '2:15.16', '2:14.58']]"
